year,month,year_month,region,product_line,revenue,expenses,net_profit,profit_margin_pct,active_customers,revenue_per_customer
2021,8,2021-08,South,Digital Banking,1726600.0,980875.0,745725.0,43.19,9,191844.44
2021,8,2021-08,South,Forex & Treasury,4778650.0,2882056.0,1896594.0,39.69,9,530961.11
2021,8,2021-08,East,Retail Banking,4452227.0,2784713.0,1667514.0,37.45,9,494691.89
2021,8,2021-08,East,Corporate Banking,5668365.0,3470918.0,2197447.0,38.77,9,629818.33
2021,8,2021-08,East,Insurance,2715672.0,1639252.0,1076420.0,39.64,9,301741.33
2021,8,2021-08,East,Wealth Management,1965685.0,1132900.0,832785.0,42.37,9,218409.44
2021,8,2021-08,East,Digital Banking,1402494.0,776385.0,626109.0,44.64,9,155832.67
2021,8,2021-08,East,Forex & Treasury,2763208.0,1799296.0,963912.0,34.88,9,307023.11
2021,8,2021-08,West,Retail Banking,5974169.0,3286341.0,2687828.0,44.99,9,663796.56
2021,8,2021-08,West,Corporate Banking,8363088.0,5462940.0,2900148.0,34.68,9,929232.0
2021,8,2021-08,West,Insurance,4403169.0,2713863.0,1689306.0,38.37,9,489241.0
2021,8,2021-08,West,Wealth Management,2508819.0,1448719.0,1060100.0,42.25,9,278757.67
2021,8,2021-08,West,Digital Banking,1935986.0,1199479.0,736507.0,38.04,9,215109.56
2021,8,2021-08,West,Forex & Treasury,4198419.0,2354451.0,1843968.0,43.92,9,466491.0
2021,8,2021-08,Central,Retail Banking,4527542.0,3008939.0,1518603.0,33.54,14,323395.86
2021,8,2021-08,Central,Corporate Banking,6266109.0,3341845.0,2924264.0,46.67,14,447579.21
2021,8,2021-08,Central,Insurance,2728344.0,1604416.0,1123928.0,41.19,14,194881.71
2021,8,2021-08,Central,Wealth Management,2059298.0,1247409.0,811889.0,39.43,14,147092.71
2021,8,2021-08,Central,Digital Banking,1393163.0,887762.0,505401.0,36.28,14,99511.64
2021,8,2021-08,Central,Forex & Treasury,3823402.0,2414434.0,1408968.0,36.85,14,273100.14
2021,9,2021-09,North,Retail Banking,5747099.0,3330690.0,2416409.0,42.05,9,638566.56
2021,9,2021-09,North,Corporate Banking,8871644.0,5777936.0,3093708.0,34.87,9,985738.22
2021,9,2021-09,North,Insurance,3958020.0,2323951.0,1634069.0,41.29,9,439780.0
2021,9,2021-09,North,Wealth Management,2401946.0,1630421.0,771525.0,32.12,9,266882.89
2021,9,2021-09,North,Digital Banking,2035328.0,1066808.0,968520.0,47.59,9,226147.56
2021,9,2021-09,North,Forex & Treasury,4663349.0,2482785.0,2180564.0,46.76,9,518149.89
2021,9,2021-09,South,Retail Banking,6159084.0,3311114.0,2847970.0,46.24,9,684342.67
2021,9,2021-09,South,Corporate Banking,9434301.0,5005401.0,4428900.0,46.94,9,1048255.67
2021,9,2021-09,South,Insurance,4353455.0,2516520.0,1836935.0,42.19,9,483717.22
2021,9,2021-09,South,Wealth Management,2743787.0,1546729.0,1197058.0,43.63,9,304865.22
2021,9,2021-09,South,Digital Banking,2456040.0,1365859.0,1090181.0,44.39,9,272893.33
2021,9,2021-09,South,Forex & Treasury,4379947.0,2541880.0,1838067.0,41.97,9,486660.78
2021,9,2021-09,East,Retail Banking,5334061.0,3096855.0,2237206.0,41.94,9,592673.44
2021,9,2021-09,East,Corporate Banking,5979706.0,3995052.0,1984654.0,33.19,9,664411.78
2021,9,2021-09,East,Insurance,2751154.0,1751199.0,999955.0,36.35,9,305683.78
2021,9,2021-09,East,Wealth Management,1930413.0,1257500.0,672913.0,34.86,9,214490.33
2021,9,2021-09,East,Digital Banking,1594230.0,963925.0,630305.0,39.54,9,177136.67
2021,9,2021-09,East,Forex & Treasury,3685223.0,2426586.0,1258637.0,34.15,9,409469.22
2021,9,2021-09,West,Retail Banking,7423685.0,4581859.0,2841826.0,38.28,9,824853.89
2021,9,2021-09,West,Corporate Banking,11064802.0,6055983.0,5008819.0,45.27,9,1229422.44
2021,9,2021-09,West,Insurance,5051695.0,2941754.0,2109941.0,41.77,9,561299.44
2021,9,2021-09,West,Wealth Management,2981097.0,1903751.0,1077346.0,36.14,9,331233.0
2021,9,2021-09,West,Digital Banking,2718872.0,1645106.0,1073766.0,39.49,9,302096.89
2021,9,2021-09,West,Forex & Treasury,5499628.0,3607430.0,1892198.0,34.41,9,611069.78
2021,9,2021-09,Central,Retail Banking,5328955.0,2879829.0,2449126.0,45.96,14,380639.64
2021,9,2021-09,Central,Corporate Banking,6513970.0,3922520.0,2591450.0,39.78,14,465283.57
2021,9,2021-09,Central,Insurance,3058622.0,1652326.0,1406296.0,45.98,14,218473.0
2021,9,2021-09,Central,Wealth Management,2196754.0,1400799.0,795955.0,36.23,14,156911.0
2021,9,2021-09,Central,Digital Banking,1594552.0,1014242.0,580310.0,36.39,14,113896.57
2021,9,2021-09,Central,Forex & Treasury,4377239.0,2771669.0,1605570.0,36.68,14,312659.93
2021,10,2021-10,North,Retail Banking,5070620.0,3130563.0,1940057.0,38.26,9,563402.22
2021,10,2021-10,North,Corporate Banking,7802731.0,4286015.0,3516716.0,45.07,9,866970.11
2021,10,2021-10,North,Insurance,3748982.0,2428422.0,1320560.0,35.22,9,416553.56
2021,10,2021-10,North,Wealth Management,2279319.0,1285836.0,993483.0,43.59,9,253257.67
2021,10,2021-10,North,Digital Banking,1767321.0,1185286.0,582035.0,32.93,9,196369.0
2021,10,2021-10,North,Forex & Treasury,4318869.0,2808317.0,1510552.0,34.98,9,479874.33
2021,10,2021-10,South,Retail Banking,5610800.0,3687796.0,1923004.0,34.27,9,623422.22
2021,10,2021-10,South,Corporate Banking,8980483.0,5253963.0,3726520.0,41.5,9,997831.44
2021,10,2021-10,South,Insurance,3497800.0,1869303.0,1628497.0,46.56,9,388644.44
2021,10,2021-10,South,Wealth Management,2234379.0,1422836.0,811543.0,36.32,9,248264.33
2021,10,2021-10,South,Digital Banking,2171479.0,1186535.0,984944.0,45.36,9,241275.44
2021,10,2021-10,South,Forex & Treasury,3857907.0,2464992.0,1392915.0,36.11,9,428656.33
2021,10,2021-10,East,Retail Banking,4223443.0,2529235.0,1694208.0,40.11,9,469271.44
2021,10,2021-10,East,Corporate Banking,6260395.0,4219172.0,2041223.0,32.61,9,695599.44
2021,10,2021-10,East,Insurance,2546872.0,1531661.0,1015211.0,39.86,9,282985.78
2021,10,2021-10,East,Wealth Management,1857858.0,1108667.0,749191.0,40.33,9,206428.67
2021,10,2021-10,East,Digital Banking,1394757.0,947978.0,446779.0,32.03,9,154973.0
2021,10,2021-10,East,Forex & Treasury,3342219.0,2111150.0,1231069.0,36.83,9,371357.67
2021,10,2021-10,West,Retail Banking,6231837.0,3855051.0,2376786.0,38.14,9,692426.33
2021,10,2021-10,West,Corporate Banking,9651752.0,6170816.0,3480936.0,36.07,9,1072416.89
2021,10,2021-10,West,Insurance,4171528.0,2638136.0,1533392.0,36.76,9,463503.11
2021,10,2021-10,West,Wealth Management,2853623.0,1595393.0,1258230.0,44.09,9,317069.22
2021,10,2021-10,West,Digital Banking,2247410.0,1510572.0,736838.0,32.79,9,249712.22
2021,10,2021-10,West,Forex & Treasury,5038999.0,3330038.0,1708961.0,33.91,9,559888.78
2021,10,2021-10,Central,Retail Banking,4691188.0,2896672.0,1794516.0,38.25,14,335084.86
2021,10,2021-10,Central,Corporate Banking,6585544.0,4440919.0,2144625.0,32.57,14,470396.0
2021,10,2021-10,Central,Insurance,3020842.0,1997106.0,1023736.0,33.89,14,215774.43
2021,10,2021-10,Central,Wealth Management,1978554.0,1100098.0,878456.0,44.4,14,141325.29
2021,10,2021-10,Central,Digital Banking,1394864.0,912667.0,482197.0,34.57,14,99633.14
2021,10,2021-10,Central,Forex & Treasury,3428373.0,2305229.0,1123144.0,32.76,14,244883.79
2021,11,2021-11,North,Retail Banking,5295432.0,3074820.0,2220612.0,41.93,9,588381.33
2021,11,2021-11,North,Corporate Banking,7207724.0,3878601.0,3329123.0,46.19,9,800858.22
2021,11,2021-11,North,Insurance,3690808.0,2066714.0,1624094.0,44.0,9,410089.78
2021,11,2021-11,North,Wealth Management,2299488.0,1477711.0,821777.0,35.74,9,255498.67
2021,11,2021-11,North,Digital Banking,1633555.0,927644.0,705911.0,43.21,9,181506.11
2021,11,2021-11,North,Forex & Treasury,3760649.0,2083740.0,1676909.0,44.59,9,417849.89
2021,11,2021-11,South,Retail Banking,6222245.0,3801883.0,2420362.0,38.9,9,691360.56
2021,11,2021-11,South,Corporate Banking,7559697.0,4299738.0,3259959.0,43.12,9,839966.33
2021,11,2021-11,South,Insurance,4043095.0,2518346.0,1524749.0,37.71,9,449232.78
2021,11,2021-11,South,Wealth Management,2679479.0,1408518.0,1270961.0,47.43,9,297719.89
2021,11,2021-11,South,Digital Banking,1944604.0,1203398.0,741206.0,38.12,9,216067.11
2021,11,2021-11,South,Forex & Treasury,4304245.0,2483201.0,1821044.0,42.31,9,478249.44
2021,11,2021-11,East,Retail Banking,4284852.0,2453370.0,1831482.0,42.74,9,476094.67
2021,11,2021-11,East,Corporate Banking,5542872.0,2886865.0,2656007.0,47.92,9,615874.67
2021,11,2021-11,East,Insurance,2837139.0,1559817.0,1277322.0,45.02,9,315237.67
2021,11,2021-11,East,Wealth Management,1698892.0,910970.0,787922.0,46.38,9,188765.78
2021,11,2021-11,East,Digital Banking,1387097.0,740098.0,646999.0,46.64,9,154121.89
2021,11,2021-11,East,Forex & Treasury,3067957.0,1670790.0,1397167.0,45.54,9,340884.11
2021,11,2021-11,West,Retail Banking,5800844.0,3468823.0,2332021.0,40.2,9,644538.22
2021,11,2021-11,West,Corporate Banking,8059298.0,5037556.0,3021742.0,37.49,9,895477.56
2021,11,2021-11,West,Insurance,3706781.0,2162007.0,1544774.0,41.67,9,411864.56
2021,11,2021-11,West,Wealth Management,2562608.0,1508184.0,1054424.0,41.15,9,284734.22
2021,11,2021-11,West,Digital Banking,1963375.0,1275893.0,687482.0,35.02,9,218152.78
2021,11,2021-11,West,Forex & Treasury,4236952.0,2500528.0,1736424.0,40.98,9,470772.44
2021,11,2021-11,Central,Retail Banking,5039267.0,2750903.0,2288364.0,45.41,14,359947.64
2021,11,2021-11,Central,Corporate Banking,6194736.0,3651386.0,2543350.0,41.06,14,442481.14
2021,11,2021-11,Central,Insurance,2801449.0,1846946.0,954503.0,34.07,14,200103.5
2021,11,2021-11,Central,Wealth Management,1825069.0,1004392.0,820677.0,44.97,14,130362.07
2021,11,2021-11,Central,Digital Banking,1381867.0,805804.0,576063.0,41.69,14,98704.79
2021,11,2021-11,Central,Forex & Treasury,3617196.0,2402396.0,1214800.0,33.58,14,258371.14
2021,12,2021-12,North,Retail Banking,5698977.0,3144916.0,2554061.0,44.82,9,633219.67
2021,12,2021-12,North,Corporate Banking,8506389.0,5328733.0,3177656.0,37.36,9,945154.33
2021,12,2021-12,North,Insurance,3643773.0,2140262.0,1503511.0,41.26,9,404863.67
2021,12,2021-12,North,Wealth Management,2651331.0,1717986.0,933345.0,35.2,9,294592.33
2021,12,2021-12,North,Digital Banking,2174661.0,1243867.0,930794.0,42.8,9,241629.0
2021,12,2021-12,North,Forex & Treasury,4838935.0,3198936.0,1639999.0,33.89,9,537659.44
2021,12,2021-12,South,Retail Banking,6771919.0,4522083.0,2249836.0,33.22,9,752435.44
2021,12,2021-12,South,Corporate Banking,10093900.0,5876828.0,4217072.0,41.78,9,1121544.44
2021,12,2021-12,South,Insurance,3817269.0,2050869.0,1766400.0,46.27,9,424141.0
2021,12,2021-12,South,Wealth Management,2529531.0,1378308.0,1151223.0,45.51,9,281059.0
2021,12,2021-12,South,Digital Banking,2256301.0,1450309.0,805992.0,35.72,9,250700.11
2021,12,2021-12,South,Forex & Treasury,4649951.0,2922632.0,1727319.0,37.15,9,516661.22
2021,12,2021-12,East,Retail Banking,4612987.0,3119441.0,1493546.0,32.38,9,512554.11
2021,12,2021-12,East,Corporate Banking,6982375.0,4116058.0,2866317.0,41.05,9,775819.44
2021,12,2021-12,East,Insurance,2832588.0,1693176.0,1139412.0,40.23,9,314732.0
2021,12,2021-12,East,Wealth Management,2151162.0,1203875.0,947287.0,44.04,9,239018.0
2021,12,2021-12,East,Digital Banking,1464920.0,881586.0,583334.0,39.82,9,162768.89
2021,12,2021-12,East,Forex & Treasury,3304653.0,2123823.0,1180830.0,35.73,9,367183.67
2021,12,2021-12,West,Retail Banking,7973877.0,5414909.0,2558968.0,32.09,9,885986.33
2021,12,2021-12,West,Corporate Banking,9490602.0,6181205.0,3309397.0,34.87,9,1054511.33
2021,12,2021-12,West,Insurance,4232484.0,2679305.0,1553179.0,36.7,9,470276.0
2021,12,2021-12,West,Wealth Management,3326463.0,2102934.0,1223529.0,36.78,9,369607.0
2021,12,2021-12,West,Digital Banking,2445694.0,1342662.0,1103032.0,45.1,9,271743.78
2021,12,2021-12,West,Forex & Treasury,6013204.0,3695663.0,2317541.0,38.54,9,668133.78
2021,12,2021-12,Central,Retail Banking,5531662.0,3079484.0,2452178.0,44.33,14,395118.71
2021,12,2021-12,Central,Corporate Banking,6731562.0,3541735.0,3189827.0,47.39,14,480825.86
2021,12,2021-12,Central,Insurance,3726744.0,2491909.0,1234835.0,33.13,14,266196.0
2021,12,2021-12,Central,Wealth Management,2222549.0,1374946.0,847603.0,38.14,14,158753.5
2021,12,2021-12,Central,Digital Banking,1610873.0,850787.0,760086.0,47.18,14,115062.36
2021,12,2021-12,Central,Forex & Treasury,3842291.0,2186384.0,1655907.0,43.1,14,274449.36
2022,1,2022-01,North,Retail Banking,5937461.0,3307335.0,2630126.0,44.3,9,659717.89
2022,1,2022-01,North,Corporate Banking,7615222.0,4543784.0,3071438.0,40.33,9,846135.78
2022,1,2022-01,North,Insurance,3588359.0,2235618.0,1352741.0,37.7,9,398706.56
2022,1,2022-01,North,Wealth Management,2315106.0,1303588.0,1011518.0,43.69,9,257234.0
2022,1,2022-01,North,Digital Banking,1816791.0,1046769.0,770022.0,42.38,9,201865.67
2022,1,2022-01,North,Forex & Treasury,4136191.0,2362487.0,1773704.0,42.88,9,459576.78
2022,1,2022-01,South,Retail Banking,5594886.0,2945944.0,2648942.0,47.35,9,621654.0
2022,1,2022-01,South,Corporate Banking,7718003.0,4933045.0,2784958.0,36.08,9,857555.89
2022,1,2022-01,South,Insurance,3635371.0,2164970.0,1470401.0,40.45,9,403930.11
2022,1,2022-01,South,Wealth Management,2909843.0,1560030.0,1349813.0,46.39,9,323315.89
2022,1,2022-01,South,Digital Banking,1933894.0,1299059.0,634835.0,32.83,9,214877.11
2022,1,2022-01,South,Forex & Treasury,4452013.0,2531847.0,1920166.0,43.13,9,494668.11
2022,1,2022-01,East,Retail Banking,4015680.0,2096931.0,1918749.0,47.78,9,446186.67
2022,1,2022-01,East,Corporate Banking,6201424.0,4080015.0,2121409.0,34.21,9,689047.11
2022,1,2022-01,East,Insurance,2654214.0,1694999.0,959215.0,36.14,9,294912.67
2022,1,2022-01,East,Wealth Management,1814667.0,1169751.0,644916.0,35.54,9,201629.67
2022,1,2022-01,East,Digital Banking,1492198.0,864661.0,627537.0,42.05,9,165799.78
2022,1,2022-01,East,Forex & Treasury,3377815.0,1869976.0,1507839.0,44.64,9,375312.78
2022,1,2022-01,West,Retail Banking,6610239.0,4375654.0,2234585.0,33.8,9,734471.0
2022,1,2022-01,West,Corporate Banking,8537339.0,5453772.0,3083567.0,36.12,9,948593.22
2022,1,2022-01,West,Insurance,3845285.0,2360428.0,1484857.0,38.62,9,427253.89
2022,1,2022-01,West,Wealth Management,3154876.0,1970841.0,1184035.0,37.53,9,350541.78
2022,1,2022-01,West,Digital Banking,2098094.0,1327560.0,770534.0,36.73,9,233121.56
2022,1,2022-01,West,Forex & Treasury,5495465.0,2923482.0,2571983.0,46.8,9,610607.22
2022,1,2022-01,Central,Retail Banking,5024379.0,2888333.0,2136046.0,42.51,14,358884.21
2022,1,2022-01,Central,Corporate Banking,7216204.0,4895062.0,2321142.0,32.17,14,515443.14
2022,1,2022-01,Central,Insurance,2870598.0,1823757.0,1046841.0,36.47,14,205042.71
2022,1,2022-01,Central,Wealth Management,1868257.0,1028799.0,839458.0,44.93,14,133446.93
2022,1,2022-01,Central,Digital Banking,1676350.0,939433.0,736917.0,43.96,14,119739.29
2022,1,2022-01,Central,Forex & Treasury,3973568.0,2608847.0,1364721.0,34.34,14,283826.29
2022,2,2022-02,North,Retail Banking,6411289.0,4334161.0,2077128.0,32.4,9,712365.44
2022,2,2022-02,North,Corporate Banking,8810345.0,5213585.0,3596760.0,40.82,9,978927.22
2022,2,2022-02,North,Insurance,3823964.0,2545750.0,1278214.0,33.43,9,424884.89
2022,2,2022-02,North,Wealth Management,2210332.0,1297555.0,912777.0,41.3,9,245592.44
2022,2,2022-02,North,Digital Banking,2148553.0,1290462.0,858091.0,39.94,9,238728.11
2022,2,2022-02,North,Forex & Treasury,3791880.0,2335285.0,1456595.0,38.41,9,421320.0
2022,2,2022-02,South,Retail Banking,6672819.0,3607523.0,3065296.0,45.94,9,741424.33
2022,2,2022-02,South,Corporate Banking,7821449.0,4775683.0,3045766.0,38.94,9,869049.89
2022,2,2022-02,South,Insurance,4244928.0,2678586.0,1566342.0,36.9,9,471658.67
2022,2,2022-02,South,Wealth Management,2845829.0,1660823.0,1185006.0,41.64,9,316203.22
2022,2,2022-02,South,Digital Banking,2218150.0,1462295.0,755855.0,34.08,9,246461.11
2022,2,2022-02,South,Forex & Treasury,5201617.0,2842595.0,2359022.0,45.35,9,577957.44
2022,2,2022-02,East,Retail Banking,4785098.0,2782363.0,2002735.0,41.85,9,531677.56
2022,2,2022-02,East,Corporate Banking,6635553.0,3876064.0,2759489.0,41.59,9,737283.67
2022,2,2022-02,East,Insurance,2654383.0,1458452.0,1195931.0,45.05,9,294931.44
2022,2,2022-02,East,Wealth Management,1750196.0,971095.0,779101.0,44.52,9,194466.22
2022,2,2022-02,East,Digital Banking,1575532.0,1040899.0,534633.0,33.93,9,175059.11
2022,2,2022-02,East,Forex & Treasury,3540783.0,2099226.0,1441557.0,40.71,9,393420.33
2022,2,2022-02,West,Retail Banking,7247190.0,4377388.0,2869802.0,39.6,9,805243.33
2022,2,2022-02,West,Corporate Banking,9062066.0,5031747.0,4030319.0,44.47,9,1006896.22
2022,2,2022-02,West,Insurance,4509879.0,2743558.0,1766321.0,39.17,9,501097.67
2022,2,2022-02,West,Wealth Management,2684539.0,1415552.0,1268987.0,47.27,9,298282.11
2022,2,2022-02,West,Digital Banking,2156433.0,1134833.0,1021600.0,47.37,9,239603.67
2022,2,2022-02,West,Forex & Treasury,4634715.0,3065291.0,1569424.0,33.86,9,514968.33
2022,2,2022-02,Central,Retail Banking,5561761.0,3132771.0,2428990.0,43.67,14,397268.64
2022,2,2022-02,Central,Corporate Banking,7434970.0,4630396.0,2804574.0,37.72,14,531069.29
2022,2,2022-02,Central,Insurance,2949725.0,1922470.0,1027255.0,34.83,14,210694.64
2022,2,2022-02,Central,Wealth Management,2147584.0,1117225.0,1030359.0,47.98,14,153398.86
2022,2,2022-02,Central,Digital Banking,1619942.0,999222.0,620720.0,38.32,14,115710.14
2022,2,2022-02,Central,Forex & Treasury,3583092.0,1910932.0,1672160.0,46.67,14,255935.14
2022,3,2022-03,North,Retail Banking,7048378.0,4284596.0,2763782.0,39.21,9,783153.11
2022,3,2022-03,North,Corporate Banking,9748009.0,5705849.0,4042160.0,41.47,9,1083112.11
2022,3,2022-03,North,Insurance,4291387.0,2454423.0,1836964.0,42.81,9,476820.78
2022,3,2022-03,North,Wealth Management,2534772.0,1648990.0,885782.0,34.95,9,281641.33
2022,3,2022-03,North,Digital Banking,2413122.0,1339487.0,1073635.0,44.49,9,268124.67
2022,3,2022-03,North,Forex & Treasury,5475910.0,3002319.0,2473591.0,45.17,9,608434.44
2022,3,2022-03,South,Retail Banking,8157198.0,4943117.0,3214081.0,39.4,9,906355.33
2022,3,2022-03,South,Corporate Banking,11256150.0,7254699.0,4001451.0,35.55,9,1250683.33
2022,3,2022-03,South,Insurance,4866481.0,2613450.0,2253031.0,46.3,9,540720.11
2022,3,2022-03,South,Wealth Management,3276456.0,1904004.0,1372452.0,41.89,9,364050.67
2022,3,2022-03,South,Digital Banking,2532776.0,1669616.0,863160.0,34.08,9,281419.56
2022,3,2022-03,South,Forex & Treasury,5546933.0,3373314.0,2173619.0,39.19,9,616325.89
2022,3,2022-03,East,Retail Banking,5585230.0,3101491.0,2483739.0,44.47,9,620581.11
2022,3,2022-03,East,Corporate Banking,6754563.0,4140994.0,2613569.0,38.69,9,750507.0
2022,3,2022-03,East,Insurance,3468189.0,2221249.0,1246940.0,35.95,9,385354.33
2022,3,2022-03,East,Wealth Management,2010432.0,1119963.0,890469.0,44.29,9,223381.33
2022,3,2022-03,East,Digital Banking,1824139.0,1056144.0,767995.0,42.1,9,202682.11
2022,3,2022-03,East,Forex & Treasury,4173779.0,2232932.0,1940847.0,46.5,9,463753.22
2022,3,2022-03,West,Retail Banking,7331661.0,4029514.0,3302147.0,45.04,9,814629.0
2022,3,2022-03,West,Corporate Banking,11888587.0,6541310.0,5347277.0,44.98,9,1320954.11
2022,3,2022-03,West,Insurance,4928240.0,3137893.0,1790347.0,36.33,9,547582.22
2022,3,2022-03,West,Wealth Management,3470495.0,1816345.0,1654150.0,47.66,9,385610.56
2022,3,2022-03,West,Digital Banking,2432078.0,1333843.0,1098235.0,45.16,9,270230.89
2022,3,2022-03,West,Forex & Treasury,5673706.0,3502104.0,2171602.0,38.27,9,630411.78
2022,3,2022-03,Central,Retail Banking,5201734.0,2764866.0,2436868.0,46.85,14,371552.43
2022,3,2022-03,Central,Corporate Banking,7504062.0,4993660.0,2510402.0,33.45,14,536004.43
2022,3,2022-03,Central,Insurance,4017119.0,2153326.0,1863793.0,46.4,14,286937.07
2022,3,2022-03,Central,Wealth Management,2465127.0,1568517.0,896610.0,36.37,14,176080.5
2022,3,2022-03,Central,Digital Banking,2076663.0,1280319.0,796344.0,38.35,14,148333.07
2022,3,2022-03,Central,Forex & Treasury,4129505.0,2161030.0,1968475.0,47.67,14,294964.64
2022,4,2022-04,North,Retail Banking,6298788.0,4044775.0,2254013.0,35.78,9,699865.33
2022,4,2022-04,North,Corporate Banking,8326656.0,4388134.0,3938522.0,47.3,9,925184.0
2022,4,2022-04,North,Insurance,3414891.0,1821418.0,1593473.0,46.66,9,379432.33
2022,4,2022-04,North,Wealth Management,2254680.0,1398762.0,855918.0,37.96,9,250520.0
2022,4,2022-04,North,Digital Banking,1719667.0,1160118.0,559549.0,32.54,9,191074.11
2022,4,2022-04,North,Forex & Treasury,4753838.0,2552879.0,2200959.0,46.3,9,528204.22
2022,4,2022-04,South,Retail Banking,6733111.0,3865764.0,2867347.0,42.59,9,748123.44
2022,4,2022-04,South,Corporate Banking,9216311.0,5090827.0,4125484.0,44.76,9,1024034.56
2022,4,2022-04,South,Insurance,3946174.0,2407388.0,1538786.0,38.99,9,438463.78
2022,4,2022-04,South,Wealth Management,2654452.0,1449604.0,1204848.0,45.39,9,294939.11
2022,4,2022-04,South,Digital Banking,2038236.0,1110272.0,927964.0,45.53,9,226470.67
2022,4,2022-04,South,Forex & Treasury,4174727.0,2633111.0,1541616.0,36.93,9,463858.56
2022,4,2022-04,East,Retail Banking,4651598.0,2510431.0,2141167.0,46.03,9,516844.22
2022,4,2022-04,East,Corporate Banking,6703539.0,3596117.0,3107422.0,46.35,9,744837.67
2022,4,2022-04,East,Insurance,2671398.0,1607772.0,1063626.0,39.82,9,296822.0
2022,4,2022-04,East,Wealth Management,2059597.0,1117730.0,941867.0,45.73,9,228844.11
2022,4,2022-04,East,Digital Banking,1653325.0,866078.0,787247.0,47.62,9,183702.78
2022,4,2022-04,East,Forex & Treasury,3252018.0,1767733.0,1484285.0,45.64,9,361335.33
2022,4,2022-04,West,Retail Banking,7160396.0,3982193.0,3178203.0,44.39,9,795599.56
2022,4,2022-04,West,Corporate Banking,10375880.0,6034186.0,4341694.0,41.84,9,1152875.56
2022,4,2022-04,West,Insurance,4691276.0,3057049.0,1634227.0,34.84,9,521252.89
2022,4,2022-04,West,Wealth Management,2643478.0,1446325.0,1197153.0,45.29,9,293719.78
2022,4,2022-04,West,Digital Banking,2085701.0,1118515.0,967186.0,46.37,9,231744.56
2022,4,2022-04,West,Forex & Treasury,5616024.0,3241396.0,2374628.0,42.28,9,624002.67
2022,4,2022-04,Central,Retail Banking,5184572.0,2794153.0,2390419.0,46.11,14,370326.57
2022,4,2022-04,Central,Corporate Banking,7656317.0,5108140.0,2548177.0,33.28,14,546879.79
2022,4,2022-04,Central,Insurance,3436800.0,2119547.0,1317253.0,38.33,14,245485.71
2022,4,2022-04,Central,Wealth Management,1965336.0,1188786.0,776550.0,39.51,14,140381.14
2022,4,2022-04,Central,Digital Banking,1721699.0,1082448.0,639251.0,37.13,14,122978.5
2022,4,2022-04,Central,Forex & Treasury,3388754.0,2123948.0,1264806.0,37.32,14,242053.86
2022,5,2022-05,North,Retail Banking,5562824.0,3620342.0,1942482.0,34.92,9,618091.56
2022,5,2022-05,North,Corporate Banking,7754768.0,4161423.0,3593345.0,46.34,9,861640.89
2022,5,2022-05,North,Insurance,3997463.0,2501920.0,1495543.0,37.41,9,444162.56
2022,5,2022-05,North,Wealth Management,2722418.0,1768796.0,953622.0,35.03,9,302490.89
2022,5,2022-05,North,Digital Banking,2045739.0,1088781.0,956958.0,46.78,9,227304.33
2022,5,2022-05,North,Forex & Treasury,3771632.0,2524335.0,1247297.0,33.07,9,419070.22
2022,5,2022-05,South,Retail Banking,5834677.0,3646304.0,2188373.0,37.51,9,648297.44
2022,5,2022-05,South,Corporate Banking,8400478.0,4893244.0,3507234.0,41.75,9,933386.44
2022,5,2022-05,South,Insurance,4175420.0,2696016.0,1479404.0,35.43,9,463935.56
2022,5,2022-05,South,Wealth Management,2676474.0,1420593.0,1255881.0,46.92,9,297386.0
2022,5,2022-05,South,Digital Banking,2163681.0,1457312.0,706369.0,32.65,9,240409.0
2022,5,2022-05,South,Forex & Treasury,4424367.0,2364698.0,2059669.0,46.55,9,491596.33
2022,5,2022-05,East,Retail Banking,5049456.0,2772654.0,2276802.0,45.09,9,561050.67
2022,5,2022-05,East,Corporate Banking,6046993.0,3453380.0,2593613.0,42.89,9,671888.11
2022,5,2022-05,East,Insurance,2757062.0,1739561.0,1017501.0,36.91,9,306340.22
2022,5,2022-05,East,Wealth Management,1866341.0,1207448.0,658893.0,35.3,9,207371.22
2022,5,2022-05,East,Digital Banking,1444368.0,936445.0,507923.0,35.17,9,160485.33
2022,5,2022-05,East,Forex & Treasury,3432198.0,1919784.0,1512414.0,44.07,9,381355.33
2022,5,2022-05,West,Retail Banking,6768242.0,4057807.0,2710435.0,40.05,9,752026.89
2022,5,2022-05,West,Corporate Banking,9587885.0,5802549.0,3785336.0,39.48,9,1065320.56
2022,5,2022-05,West,Insurance,4626519.0,2690508.0,1936011.0,41.85,9,514057.67
2022,5,2022-05,West,Wealth Management,2971235.0,1745584.0,1225651.0,41.25,9,330137.22
2022,5,2022-05,West,Digital Banking,2344006.0,1478974.0,865032.0,36.9,9,260445.11
2022,5,2022-05,West,Forex & Treasury,5363847.0,3392606.0,1971241.0,36.75,9,595983.0
2022,5,2022-05,Central,Retail Banking,4723904.0,2458596.0,2265308.0,47.95,14,337421.71
2022,5,2022-05,Central,Corporate Banking,7774058.0,4063848.0,3710210.0,47.73,14,555289.86
2022,5,2022-05,Central,Insurance,3182774.0,2142702.0,1040072.0,32.68,14,227341.0
2022,5,2022-05,Central,Wealth Management,2345056.0,1241783.0,1103273.0,47.05,14,167504.0
2022,5,2022-05,Central,Digital Banking,1620703.0,1062857.0,557846.0,34.42,14,115764.5
2022,5,2022-05,Central,Forex & Treasury,4024932.0,2620398.0,1404534.0,34.9,14,287495.14
